"GO.ID","Term_full","Ontology","Annotated","Significant","Expected","PValue","Gene_IDs","Gene_symbols","Algorithm","PValue_FDR"
"GO:0070371",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:0070372",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","BP",7,0,0.04,1,"","","classic",1
"GO:0070482",NA,"BP",27,0,0.16,1,"","","classic",1
"GO:0070493","thrombin-activated receptor signaling pathway","BP",6,0,0.03,1,"","","classic",1
"GO:0070507","regulation of microtubule cytoskeleton organization","BP",20,0,0.12,1,"","","classic",1
"GO:0070509","calcium ion import","BP",10,0,0.06,1,"","","classic",1
"GO:0070570",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0070585",NA,"BP",15,0,0.09,1,"","","classic",1
"GO:0070654","sensory epithelium regeneration","BP",10,0,0.06,1,"","","classic",1
"GO:0070836","caveola assembly","BP",7,0,0.04,1,"","","classic",1
"GO:0070848",NA,"BP",132,0,0.76,1,"","","classic",1
"GO:0070918",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0070972",NA,"BP",16,0,0.09,1,"","","classic",1
"GO:0071103",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0071173",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:0071174",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:0071216",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0071219","cellular response to molecule of bacterial origin","BP",5,0,0.03,1,"","","classic",1
"GO:0071222","cellular response to lipopolysaccharide","BP",5,0,0.03,1,"","","classic",1
"GO:0071345",NA,"BP",22,0,0.13,1,"","","classic",1
"GO:0071363",NA,"BP",132,0,0.76,1,"","","classic",1
"GO:0071375",NA,"BP",16,0,0.09,1,"","","classic",1
"GO:0071383",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0071391","cellular response to estrogen stimulus","BP",17,0,0.1,1,"","","classic",1
"GO:0071396",NA,"BP",18,0,0.1,1,"","","classic",1
"GO:0071425","hematopoietic stem cell proliferation","BP",6,0,0.03,1,"","","classic",1
"GO:0071466","cellular response to xenobiotic stimulus","BP",23,0,0.13,1,"","","classic",1
"GO:0071482","cellular response to light stimulus","BP",7,0,0.04,1,"","","classic",1
"GO:0071495",NA,"BP",191,0,1.1,1,"","","classic",1
"GO:0071526","semaphorin-plexin signaling pathway","BP",22,0,0.13,1,"","","classic",1
"GO:0071542","dopaminergic neuron differentiation","BP",10,0,0.06,1,"","","classic",1
"GO:0071559",NA,"BP",25,0,0.14,1,"","","classic",1
"GO:0071560",NA,"BP",25,0,0.14,1,"","","classic",1
"GO:0071599","otic vesicle development","BP",26,0,0.15,1,"","","classic",1
"GO:0071600","otic vesicle morphogenesis","BP",17,0,0.1,1,"","","classic",1
"GO:0071616",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0071622",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0071674",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:0071678","olfactory bulb axon guidance","BP",5,0,0.03,1,"","","classic",1
"GO:0071679","commissural neuron axon guidance","BP",5,0,0.03,1,"","","classic",1
"GO:0071692",NA,"BP",17,0,0.1,1,"","","classic",1
"GO:0071695",NA,"BP",41,0,0.24,1,"","","classic",1
"GO:0071698","olfactory placode development","BP",8,0,0.05,1,"","","classic",1
"GO:0071709",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0071711","basement membrane organization","BP",7,0,0.04,1,"","","classic",1
"GO:0071715",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:0071772",NA,"BP",50,0,0.29,1,"","","classic",1
"GO:0071773",NA,"BP",50,0,0.29,1,"","","classic",1
"GO:0071774",NA,"BP",44,0,0.25,1,"","","classic",1
"GO:0071805","potassium ion transmembrane transport","BP",32,0,0.18,1,"","","classic",1
"GO:0071806",NA,"BP",18,0,0.1,1,"","","classic",1
"GO:0071824",NA,"BP",51,0,0.29,1,"","","classic",1
"GO:0071826",NA,"BP",29,0,0.17,1,"","","classic",1
"GO:0071867",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0071868",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0071869",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0071870",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0071897","DNA biosynthetic process","BP",11,0,0.06,1,"","","classic",1
"GO:0071900","regulation of protein serine/threonine kinase activity","BP",15,0,0.09,1,"","","classic",1
"GO:0072009",NA,"BP",31,0,0.18,1,"","","classic",1
"GO:0072010",NA,"BP",20,0,0.12,1,"","","classic",1
"GO:0072014",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0072015","podocyte development","BP",15,0,0.09,1,"","","classic",1
"GO:0072017",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0072073",NA,"BP",39,0,0.22,1,"","","classic",1
"GO:0072080",NA,"BP",12,0,0.07,1,"","","classic",1
"GO:0072089",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0072102",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:0072112","podocyte differentiation","BP",20,0,0.12,1,"","","classic",1
"GO:0072114","pronephros morphogenesis","BP",17,0,0.1,1,"","","classic",1
"GO:0072132",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0072148","epithelial cell fate commitment","BP",9,0,0.05,1,"","","classic",1
"GO:0072160",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0072175","epithelial tube formation","BP",34,0,0.2,1,"","","classic",1
"GO:0072176",NA,"BP",14,0,0.08,1,"","","classic",1
"GO:0072178",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0072310",NA,"BP",15,0,0.09,1,"","","classic",1
"GO:0072311",NA,"BP",20,0,0.12,1,"","","classic",1
"GO:0072329",NA,"BP",18,0,0.1,1,"","","classic",1
"GO:0072330",NA,"BP",39,0,0.22,1,"","","classic",1
"GO:0072331","signal transduction by p53 class mediator","BP",11,0,0.06,1,"","","classic",1
"GO:0072350",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0072384",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0072488","ammonium transmembrane transport","BP",7,0,0.04,1,"","","classic",1
"GO:0072523",NA,"BP",40,0,0.23,1,"","","classic",1
"GO:0072526",NA,"BP",36,0,0.21,1,"","","classic",1
"GO:0072527",NA,"BP",26,0,0.15,1,"","","classic",1
"GO:0072528",NA,"BP",20,0,0.12,1,"","","classic",1
"GO:0072529",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0072554","blood vessel lumenization","BP",5,0,0.03,1,"","","classic",1
"GO:0072576","liver morphogenesis","BP",7,0,0.04,1,"","","classic",1
"GO:0072583","clathrin-dependent endocytosis","BP",10,0,0.06,1,"","","classic",1
"GO:0072593","reactive oxygen species metabolic process","BP",16,0,0.09,1,"","","classic",1
"GO:0072599",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:0072655",NA,"BP",15,0,0.09,1,"","","classic",1
"GO:0072659","protein localization to plasma membrane","BP",6,0,0.03,1,"","","classic",1
"GO:0072665",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0072666",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0080134",NA,"BP",96,0,0.55,1,"","","classic",1
"GO:0080135",NA,"BP",26,0,0.15,1,"","","classic",1
"GO:0080171",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0085029","extracellular matrix assembly","BP",8,0,0.05,1,"","","classic",1
"GO:0090022","regulation of neutrophil chemotaxis","BP",5,0,0.03,1,"","","classic",1
"GO:0090068",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0090087",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP",18,0,0.1,1,"","","classic",1
"GO:0090092",NA,"BP",49,0,0.28,1,"","","classic",1
"GO:0090100",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:0090101",NA,"BP",26,0,0.15,1,"","","classic",1
"GO:0090130",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:0090132",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0090174",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0090257",NA,"BP",26,0,0.15,1,"","","classic",1
"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP",11,0,0.06,1,"","","classic",1
"GO:0090276",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0090287",NA,"BP",70,0,0.4,1,"","","classic",1
"GO:0090288",NA,"BP",23,0,0.13,1,"","","classic",1
"GO:0090382","phagosome maturation","BP",5,0,0.03,1,"","","classic",1
"GO:0090481","pyrimidine nucleotide-sugar transmembrane transport","BP",5,0,0.03,1,"","","classic",1
"GO:0090497","mesenchymal cell migration","BP",49,0,0.28,1,"","","classic",1
"GO:0090504","epiboly","BP",49,0,0.28,1,"","","classic",1
"GO:0090594","inflammatory response to wounding","BP",6,0,0.03,1,"","","classic",1
"GO:0097035",NA,"BP",18,0,0.1,1,"","","classic",1
"GO:0097164",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0097190","apoptotic signaling pathway","BP",27,0,0.16,1,"","","classic",1
"GO:0097193","intrinsic apoptotic signaling pathway","BP",18,0,0.1,1,"","","classic",1
"GO:0097205","renal filtration","BP",18,0,0.1,1,"","","classic",1
"GO:0097305",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0097306",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0097324","melanocyte migration","BP",8,0,0.05,1,"","","classic",1
"GO:0097352","autophagosome maturation","BP",5,0,0.03,1,"","","classic",1
"GO:0097354",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0097534",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0097535","lymphoid lineage cell migration into thymus","BP",6,0,0.03,1,"","","classic",1
"GO:0097553",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0097696",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0097720","calcineurin-mediated signaling","BP",7,0,0.04,1,"","","classic",1
"GO:0097722",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:0097746","blood vessel diameter maintenance","BP",50,0,0.29,1,"","","classic",1
"GO:0098508","endothelial to hematopoietic transition","BP",7,0,0.04,1,"","","classic",1
"GO:0098534",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0098656","anion transmembrane transport","BP",14,0,0.08,1,"","","classic",1
"GO:0098661",NA,"BP",12,0,0.07,1,"","","classic",1
"GO:0098727","maintenance of cell number","BP",9,0,0.05,1,"","","classic",1
"GO:0098754","detoxification","BP",7,0,0.04,1,"","","classic",1
"GO:0098813",NA,"BP",36,0,0.21,1,"","","classic",1
"GO:0098868","bone growth","BP",5,0,0.03,1,"","","classic",1
"GO:0098876",NA,"BP",12,0,0.07,1,"","","classic",1
"GO:0098916",NA,"BP",80,0,0.46,1,"","","classic",1
"GO:0098930","axonal transport","BP",5,0,0.03,1,"","","classic",1
"GO:0099003",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:0099054","presynapse assembly","BP",10,0,0.06,1,"","","classic",1
"GO:0099111",NA,"BP",33,0,0.19,1,"","","classic",1
"GO:0099116",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0099172",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:0099173",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0099174",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0099177",NA,"BP",23,0,0.13,1,"","","classic",1
"GO:0099504",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:0099518","vesicle cytoskeletal trafficking","BP",5,0,0.03,1,"","","classic",1
"GO:0099536","synaptic signaling","BP",82,0,0.47,1,"","","classic",1
"GO:0099537",NA,"BP",80,0,0.46,1,"","","classic",1
"GO:0099643",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:0106030",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:0110020","regulation of actomyosin structure organization","BP",10,0,0.06,1,"","","classic",1
"GO:0110154",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0110156",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0120009","intermembrane lipid transfer","BP",6,0,0.03,1,"","","classic",1
"GO:0120032",NA,"BP",15,0,0.09,1,"","","classic",1
"GO:0120035",NA,"BP",51,0,0.29,1,"","","classic",1
"GO:0120254",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:0140013",NA,"BP",14,0,0.08,1,"","","classic",1
"GO:0140014",NA,"BP",35,0,0.2,1,"","","classic",1
"GO:0140029",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0140053",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0140056",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:0140253",NA,"BP",12,0,0.07,1,"","","classic",1
"GO:0140527",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0140647","P450-containing electron transport chain","BP",5,0,0.03,1,"","","classic",1
"GO:0141060",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0141061",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0141091",NA,"BP",79,0,0.45,1,"","","classic",1
"GO:0141188",NA,"BP",55,0,0.32,1,"","","classic",1
"GO:0141193",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:0150076",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:0170035",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:0170036",NA,"BP",16,0,0.09,1,"","","classic",1
"GO:0170040",NA,"BP",23,0,0.13,1,"","","classic",1
"GO:0170041",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:0170062",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:0180046",NA,"BP",20,0,0.12,1,"","","classic",1
"GO:1900046",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:1900052","regulation of retinoic acid biosynthetic process","BP",5,0,0.03,1,"","","classic",1
"GO:1900746","regulation of vascular endothelial growth factor signaling pathway","BP",6,0,0.03,1,"","","classic",1
"GO:1901019",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:1901020",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1901136",NA,"BP",60,0,0.35,1,"","","classic",1
"GO:1901207","regulation of heart looping","BP",5,0,0.03,1,"","","classic",1
"GO:1901264",NA,"BP",15,0,0.09,1,"","","classic",1
"GO:1901292",NA,"BP",48,0,0.28,1,"","","classic",1
"GO:1901342","regulation of vasculature development","BP",52,0,0.3,1,"","","classic",1
"GO:1901343","negative regulation of vasculature development","BP",21,0,0.12,1,"","","classic",1
"GO:1901385",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1901386","negative regulation of voltage-gated calcium channel activity","BP",5,0,0.03,1,"","","classic",1
"GO:1901475","pyruvate transmembrane transport","BP",5,0,0.03,1,"","","classic",1
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","BP",20,0,0.12,1,"","","classic",1
"GO:1901606",NA,"BP",23,0,0.13,1,"","","classic",1
"GO:1901652",NA,"BP",22,0,0.13,1,"","","classic",1
"GO:1901657",NA,"BP",22,0,0.13,1,"","","classic",1
"GO:1901658",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1901659",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:1901661",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:1901663",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:1901698","response to nitrogen compound","BP",54,0,0.31,1,"","","classic",1
"GO:1901699",NA,"BP",28,0,0.16,1,"","","classic",1
"GO:1901700",NA,"BP",84,0,0.48,1,"","","classic",1
"GO:1901701",NA,"BP",48,0,0.28,1,"","","classic",1
"GO:1901796","regulation of signal transduction by p53 class mediator","BP",8,0,0.05,1,"","","classic",1
"GO:1901873",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:1901888",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:1901990",NA,"BP",23,0,0.13,1,"","","classic",1
"GO:1901991",NA,"BP",17,0,0.1,1,"","","classic",1
"GO:1902017","regulation of cilium assembly","BP",12,0,0.07,1,"","","classic",1
"GO:1902036","regulation of hematopoietic stem cell differentiation","BP",18,0,0.1,1,"","","classic",1
"GO:1902099",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:1902100",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:1902105",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:1902115",NA,"BP",14,0,0.08,1,"","","classic",1
"GO:1902221",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:1902222",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:1902284",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:1902476","chloride transmembrane transport","BP",9,0,0.05,1,"","","classic",1
"GO:1902531","regulation of intracellular signal transduction","BP",163,0,0.94,1,"","","classic",1
"GO:1902532",NA,"BP",38,0,0.22,1,"","","classic",1
"GO:1902533",NA,"BP",39,0,0.22,1,"","","classic",1
"GO:1902547",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:1902622","regulation of neutrophil migration","BP",7,0,0.04,1,"","","classic",1
"GO:1902652",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:1902680",NA,"BP",118,0,0.68,1,"","","classic",1
"GO:1902742",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1902749","regulation of cell cycle G2/M phase transition","BP",9,0,0.05,1,"","","classic",1
"GO:1902750",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1902850",NA,"BP",25,0,0.14,1,"","","classic",1
"GO:1902905",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:1903034",NA,"BP",17,0,0.1,1,"","","classic",1
"GO:1903035",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:1903036",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:1903037",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1903046",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:1903131",NA,"BP",30,0,0.17,1,"","","classic",1
"GO:1903169",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:1903170",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1903224","regulation of endodermal cell differentiation","BP",13,0,0.07,1,"","","classic",1
"GO:1903225","negative regulation of endodermal cell differentiation","BP",7,0,0.04,1,"","","classic",1
"GO:1903311",NA,"BP",36,0,0.21,1,"","","classic",1
"GO:1903313",NA,"BP",12,0,0.07,1,"","","classic",1
"GO:1903320",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:1903350",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:1903351",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:1903509",NA,"BP",31,0,0.18,1,"","","classic",1
"GO:1903522",NA,"BP",59,0,0.34,1,"","","classic",1
"GO:1903530",NA,"BP",27,0,0.16,1,"","","classic",1
"GO:1903670","regulation of sprouting angiogenesis","BP",9,0,0.05,1,"","","classic",1
"GO:1903706","regulation of hemopoiesis","BP",21,0,0.12,1,"","","classic",1
"GO:1903825",NA,"BP",12,0,0.07,1,"","","classic",1
"GO:1903829",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1903844",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:1903963",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:1904018",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:1904062",NA,"BP",14,0,0.08,1,"","","classic",1
"GO:1904063",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1904103","regulation of convergent extension involved in gastrulation","BP",5,0,0.03,1,"","","classic",1
"GO:1904659","glucose transmembrane transport","BP",5,0,0.03,1,"","","classic",1
"GO:1904951",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1905037",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1905039",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:1905330",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:1905515","non-motile cilium assembly","BP",6,0,0.03,1,"","","classic",1
"GO:1905517","macrophage migration","BP",8,0,0.05,1,"","","classic",1
"GO:1905606","regulation of presynapse assembly","BP",8,0,0.05,1,"","","classic",1
"GO:1905770",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:1905818",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:1905819",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:1905962","glutamatergic neuron differentiation","BP",8,0,0.05,1,"","","classic",1
"GO:1990138",NA,"BP",50,0,0.29,1,"","","classic",1
"GO:1990399",NA,"BP",10,0,0.06,1,"","","classic",1
"GO:1990402","embryonic liver development","BP",6,0,0.03,1,"","","classic",1
"GO:1990542","mitochondrial transmembrane transport","BP",30,0,0.17,1,"","","classic",1
"GO:1990778",NA,"BP",6,0,0.03,1,"","","classic",1
"GO:1990798","pancreas regeneration","BP",13,0,0.07,1,"","","classic",1
"GO:2000026",NA,"BP",149,0,0.86,1,"","","classic",1
"GO:2000027",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:2000050","regulation of non-canonical Wnt signaling pathway","BP",5,0,0.03,1,"","","classic",1
"GO:2000145","regulation of cell motility","BP",66,0,0.38,1,"","","classic",1
"GO:2000146","negative regulation of cell motility","BP",21,0,0.12,1,"","","classic",1
"GO:2000147",NA,"BP",13,0,0.07,1,"","","classic",1
"GO:2000177","regulation of neural precursor cell proliferation","BP",5,0,0.03,1,"","","classic",1
"GO:2000181",NA,"BP",20,0,0.12,1,"","","classic",1
"GO:2000241",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:2000242",NA,"BP",5,0,0.03,1,"","","classic",1
"GO:2000736",NA,"BP",19,0,0.11,1,"","","classic",1
"GO:2000816",NA,"BP",11,0,0.06,1,"","","classic",1
"GO:2001057",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:2001233",NA,"BP",9,0,0.05,1,"","","classic",1
"GO:2001234",NA,"BP",7,0,0.04,1,"","","classic",1
"GO:2001242",NA,"BP",8,0,0.05,1,"","","classic",1
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","BP",6,0,0.03,1,"","","classic",1
